time[us],accX[mg],accY[mg],accZ[mg],gyroX[mdps],gyroY[mdps],gyroZ[mdps],magnX[mG],magnY[mG],magnZ[mG],press[hPa],temp[C],hum[%RH],newData,interrupts,fsm1,fsm2,fsm3,fsm4,fsm5,fsm6,fsm7,fsm8,fsm9,fsm10,fsm11,fsm12,fsm13,fsm14,fsm15,fsm16,
830,16,-16,1005,-192,78,-476,-259,-84,16,,,,0x038,,,,,,,,,,,,,,,,,,
28438,16,-15,1006,-188,65,-481,-259,-84,16,,,,0x018,,,,,,,,,,,,,,,,,,
61603,16,-15,1006,-188,65,-481,-262,-85,13,,,,0x020,,,,,,,,,,,,,,,,,,
105903,16,-15,1005,-205,65,-468,-262,-85,13,,,,0x018,,,,,,,,,,,,,,,,,,
162471,16,-15,1005,-205,65,-468,-259,-84,13,,,,0x020,,,,,,,,,,,,,,,,,,
183670,17,-16,1005,-188,70,-498,-259,-84,13,,,,0x018,,,,,,,,,,,,,,,,,,
261210,17,-16,1005,-183,74,-498,-259,-84,13,,,,0x010,,,,,,,,,,,,,,,,,,
261839,15,-14,1005,-183,74,-498,-259,-84,13,,,,0x008,,,,,,,,,,,,,,,,,,
263685,15,-14,1005,-183,74,-498,-256,-76,15,,,,0x020,,,,,,,,,,,,,,,,,,
338984,16,-15,1005,-183,52,-503,-256,-76,15,,,,0x018,,,,,,,,,,,,,,,,,,
364551,16,-15,1005,-183,52,-503,-264,-73,10,,,,0x020,,,,,,,,,,,,,,,,,,
416446,16,-15,1005,-196,61,-507,-264,-73,10,,,,0x010,,,,,,,,,,,,,,,,,,
417075,16,-15,1006,-196,61,-507,-264,-73,10,,,,0x008,,,,,,,,,,,,,,,,,,
465424,16,-15,1006,-196,61,-507,-250,-79,7,,,,0x020,,,,,,,,,,,,,,,,,,
494221,17,-16,1005,-188,56,-511,-250,-79,7,,,,0x018,,,,,,,,,,,,,,,,,,
566595,17,-16,1005,-188,56,-511,-265,-73,10,,,,0x020,,,,,,,,,,,,,,,,,,
571684,17,-16,1005,-175,74,-503,-265,-73,10,,,,0x010,,,,,,,,,,,,,,,,,,
572313,14,-15,1005,-175,74,-503,-265,-73,10,,,,0x008,,,,,,,,,,,,,,,,,,
649234,14,-15,1005,-153,52,-507,-265,-73,10,,,,0x010,,,,,,,,,,,,,,,,,,
649863,18,-17,1005,-153,52,-507,-265,-73,10,,,,0x008,,,,,,,,,,,,,,,,,,
667515,18,-17,1005,-153,52,-507,-268,-67,13,,,,0x020,,,,,,,,,,,,,,,,,,
727010,18,-13,1005,-161,78,-433,-268,-67,13,,,,0x018,,,,,,,,,,,,,,,,,,
768381,18,-13,1005,-161,78,-433,-261,-76,7,,,,0x020,,,,,,,,,,,,,,,,,,
804473,18,-13,1005,-175,83,-472,-261,-76,7,,,,0x010,,,,,,,,,,,,,,,,,,
805102,15,-14,1006,-175,83,-472,-261,-76,7,,,,0x008,,,,,,,,,,,,,,,,,,
869256,15,-14,1006,-175,83,-472,-264,-79,6,,,,0x020,,,,,,,,,,,,,,,,,,
882248,16,-16,1005,-192,83,-494,-264,-79,6,,,,0x018,,,,,,,,,,,,,,,,,,
959787,16,-16,1005,-196,91,-494,-264,-79,6,,,,0x010,,,,,,,,,,,,,,,,,,
960416,16,-15,1005,-196,91,-494,-264,-79,6,,,,0x008,,,,,,,,,,,,,,,,,,
970470,16,-15,1005,-196,91,-494,-250,-81,22,,,,0x020,,,,,,,,,,,,,,,,,,
1037563,17,-15,1005,-188,78,-481,-250,-81,22,,,,0x018,,,,,,,,,,,,,,,,,,
1071335,17,-15,1005,-188,78,-481,-273,-79,22,,,,0x020,,,,,,,,,,,,,,,,,,
1115026,17,-15,1005,-205,91,-476,-273,-79,22,,,,0x010,,,,,,,,,,,,,,,,,,
1115655,15,-15,1005,-205,91,-476,-273,-79,22,,,,0x008,,,,,,,,,,,,,,,,,,
1172212,15,-15,1005,-205,91,-476,-258,-69,10,,,,0x020,,,,,,,,,,,,,,,,,,
1192803,14,-15,1006,-192,87,-481,-258,-69,10,,,,0x018,,,,,,,,,,,,,,,,,,
1270343,19,-15,1006,-183,70,-472,-258,-69,10,,,,0x018,,,,,,,,,,,,,,,,,,
1273418,19,-15,1006,-183,70,-472,-267,-85,4,,,,0x020,,,,,,,,,,,,,,,,,,
1348110,14,-15,1005,-166,91,-490,-267,-85,4,,,,0x018,,,,,,,,,,,,,,,,,,
1374285,14,-15,1005,-166,91,-490,-267,-81,12,,,,0x020,,,,,,,,,,,,,,,,,,
1425573,16,-15,1006,-179,65,-494,-267,-81,12,,,,0x018,,,,,,,,,,,,,,,,,,
1475454,16,-15,1006,-179,65,-494,-264,-79,6,,,,0x020,,,,,,,,,,,,,,,,,,
1503339,16,-14,1006,-179,74,-490,-264,-79,6,,,,0x018,,,,,,,,,,,,,,,,,,
1576320,16,-14,1006,-179,74,-490,-267,-76,0,,,,0x020,,,,,,,,,,,,,,,,,,
1580802,16,-14,1006,-201,78,-485,-267,-76,0,,,,0x010,,,,,,,,,,,,,,,,,,
1581431,17,-15,1005,-201,78,-485,-267,-76,0,,,,0x008,,,,,,,,,,,,,,,,,,
1658654,15,-15,1006,-179,87,-498,-267,-76,0,,,,0x018,,,,,,,,,,,,,,,,,,
1677230,15,-15,1006,-179,87,-498,-267,-73,9,,,,0x020,,,,,,,,,,,,,,,,,,
1736422,17,-15,1006,-179,61,-494,-267,-73,9,,,,0x018,,,,,,,,,,,,,,,,,,
1778402,17,-15,1006,-179,61,-494,-261,-79,9,,,,0x020,,,,,,,,,,,,,,,,,,
1813884,17,-15,1006,-170,61,-490,-261,-79,9,,,,0x010,,,,,,,,,,,,,,,,,,
1814513,17,-15,1006,-170,61,-490,-261,-79,9,,,,0x008,,,,,,,,,,,,,,,,,,
1879276,17,-15,1006,-170,61,-490,-258,-72,13,,,,0x020,,,,,,,,,,,,,,,,,,
1891660,15,-15,1006,-192,87,-472,-258,-72,13,,,,0x018,,,,,,,,,,,,,,,,,,
1969201,15,-15,1006,-192,61,-463,-258,-72,13,,,,0x010,,,,,,,,,,,,,,,,,,
1969830,17,-15,1006,-192,61,-463,-258,-72,13,,,,0x008,,,,,,,,,,,,,,,,,,
1980492,17,-15,1006,-192,61,-463,-265,-73,16,,,,0x020,,,,,,,,,,,,,,,,,,
2046977,17,-15,1006,-188,70,-494,-265,-73,16,,,,0x018,,,,,,,,,,,,,,,,,,
2081358,17,-15,1006,-188,70,-494,-262,-75,7,,,,0x020,,,,,,,,,,,,,,,,,,
2124745,20,-12,1010,-297,315,-511,-262,-75,7,,,,0x018,,,,,,,,,,,,,,,,,,
2182528,20,-12,1010,-297,315,-511,-270,-76,15,,,,0x020,,,,,,,,,,,,,,,,,,
2202510,1,-22,991,-853,1855,-2240,-270,-76,15,,,,0x018,,,,,,,,,,,,,,,,,,
2280051,26,-11,1018,516,-1715,-1706,-270,-76,15,,,,0x018,,,,,,,,,,,,,,,,,,
2283734,26,-11,1018,516,-1715,-1706,-259,-82,9,,,,0x020,,,,,,,,,,,,,,,,,,
2357819,13,-17,1003,-231,214,-498,-259,-82,9,,,,0x018,,,,,,,,,,,,,,,,,,
2384601,13,-17,1003,-231,214,-498,-268,-81,3,,,,0x020,,,,,,,,,,,,,,,,,,
2435281,13,-17,1003,-148,-13,-494,-268,-81,3,,,,0x010,,,,,,,,,,,,,,,,,,
2435910,17,-13,1007,-148,-13,-494,-268,-81,3,,,,0x008,,,,,,,,,,,,,,,,,,
2485476,17,-13,1007,-148,-13,-494,-267,-79,12,,,,0x020,,,,,,,,,,,,,,,,,,
2513057,16,-16,1004,-188,105,-494,-267,-79,12,,,,0x018,,,,,,,,,,,,,,,,,,
2586343,16,-16,1004,-188,105,-494,-264,-81,19,,,,0x020,,,,,,,,,,,,,,,,,,
2590521,16,-16,1004,-179,56,-490,-264,-81,19,,,,0x010,,,,,,,,,,,,,,,,,,
2591150,16,-16,1007,-179,56,-490,-264,-81,19,,,,0x008,,,,,,,,,,,,,,,,,,
2668373,15,-15,1005,-192,74,-476,-264,-81,19,,,,0x018,,,,,,,,,,,,,,,,,,
2687557,15,-15,1005,-192,74,-476,-271,-75,7,,,,0x020,,,,,,,,,,,,,,,,,,
2746141,16,-15,1005,-183,70,-490,-271,-75,7,,,,0x018,,,,,,,,,,,,,,,,,,
2788424,16,-15,1005,-183,70,-490,-261,-76,19,,,,0x020,,,,,,,,,,,,,,,,,,
2823604,17,-15,1006,-179,61,-490,-261,-76,19,,,,0x018,,,,,,,,,,,,,,,,,,
2889290,17,-15,1006,-179,61,-490,-267,-72,18,,,,0x020,,,,,,,,,,,,,,,,,,
2901371,15,-15,1005,-183,70,-481,-267,-72,18,,,,0x018,,,,,,,,,,,,,,,,,,
2978912,16,-14,1006,-175,61,-481,-267,-72,18,,,,0x018,,,,,,,,,,,,,,,,,,
2990194,16,-14,1006,-175,61,-481,-264,-72,16,,,,0x020,,,,,,,,,,,,,,,,,,
3056678,16,-15,1006,-183,56,-516,-264,-72,16,,,,0x018,,,,,,,,,,,,,,,,,,
3091364,16,-15,1006,-183,56,-516,-256,-84,15,,,,0x020,,,,,,,,,,,,,,,,,,
3134142,15,-15,1006,-196,65,-516,-256,-84,15,,,,0x018,,,,,,,,,,,,,,,,,,
3192230,15,-15,1006,-196,65,-516,-267,-67,16,,,,0x020,,,,,,,,,,,,,,,,,,
3211908,15,-15,1005,-183,70,-498,-267,-67,16,,,,0x018,,,,,,,,,,,,,,,,,,
3289448,16,-15,1005,-192,70,-490,-267,-67,16,,,,0x018,,,,,,,,,,,,,,,,,,
3293131,16,-15,1005,-192,70,-490,-261,-70,21,,,,0x020,,,,,,,,,,,,,,,,,,
3366910,17,-15,1006,-192,56,-507,-261,-70,21,,,,0x018,,,,,,,,,,,,,,,,,,
3393995,17,-15,1006,-192,56,-507,-253,-79,12,,,,0x020,,,,,,,,,,,,,,,,,,
3444678,15,-16,1005,-192,61,-498,-253,-79,12,,,,0x018,,,,,,,,,,,,,,,,,,
3495168,15,-16,1005,-192,61,-498,-259,-79,13,,,,0x020,,,,,,,,,,,,,,,,,,
3522142,16,-15,1006,-179,70,-498,-259,-79,13,,,,0x018,,,,,,,,,,,,,,,,,,
3596034,16,-15,1006,-179,70,-498,-255,-78,13,,,,0x020,,,,,,,,,,,,,,,,,,
3599907,16,-15,1006,-183,65,-490,-255,-78,13,,,,0x018,,,,,,,,,,,,,,,,,,
3677448,16,-15,1006,-196,70,-485,-255,-78,13,,,,0x018,,,,,,,,,,,,,,,,,,
3696936,16,-15,1006,-196,70,-485,-262,-75,9,,,,0x020,,,,,,,,,,,,,,,,,,
3755216,16,-15,1006,-188,83,-494,-262,-75,9,,,,0x018,,,,,,,,,,,,,,,,,,
3797803,16,-15,1006,-188,83,-494,-265,-85,18,,,,0x020,,,,,,,,,,,,,,,,,,
3832678,15,-16,1005,-201,65,-494,-265,-85,18,,,,0x018,,,,,,,,,,,,,,,,,,
3898669,15,-16,1005,-201,65,-494,-262,-79,18,,,,0x020,,,,,,,,,,,,,,,,,,
3910446,17,-15,1005,-183,56,-507,-262,-79,18,,,,0x018,,,,,,,,,,,,,,,,,,
3987986,17,-16,1006,-205,78,-481,-262,-79,18,,,,0x018,,,,,,,,,,,,,,,,,,
3999572,17,-16,1006,-205,78,-481,-255,-76,13,,,,0x020,,,,,,,,,,,,,,,,,,
4065449,14,-15,1006,-183,83,-481,-255,-76,13,,,,0x018,,,,,,,,,,,,,,,,,,
4100437,14,-15,1006,-183,83,-481,-253,-69,12,,,,0x020,,,,,,,,,,,,,,,,,,
4143217,16,-15,1006,-196,70,-507,-253,-69,12,,,,0x018,,,,,,,,,,,,,,,,,,
4201305,16,-15,1006,-196,70,-507,-261,-75,7,,,,0x020,,,,,,,,,,,,,,,,,,
4220680,16,-15,1006,-188,70,-511,-261,-75,7,,,,0x018,,,,,,,,,,,,,,,,,,
4298219,16,-15,1006,-183,83,-490,-261,-75,7,,,,0x010,,,,,,,,,,,,,,,,,,
4298848,15,-15,1005,-183,83,-490,-261,-75,7,,,,0x008,,,,,,,,,,,,,,,,,,
4302518,15,-15,1005,-183,83,-490,-258,-76,7,,,,0x020,,,,,,,,,,,,,,,,,,
4375993,16,-15,1005,-188,56,-498,-258,-76,7,,,,0x018,,,,,,,,,,,,,,,,,,
4403383,16,-15,1005,-188,56,-498,-255,-67,12,,,,0x020,,,,,,,,,,,,,,,,,,
4453455,16,-15,1005,-188,74,-481,-255,-67,12,,,,0x010,,,,,,,,,,,,,,,,,,
4454084,16,-15,1006,-188,74,-481,-255,-67,12,,,,0x008,,,,,,,,,,,,,,,,,,
4504257,16,-15,1006,-188,74,-481,-268,-84,12,,,,0x020,,,,,,,,,,,,,,,,,,
4531230,15,-15,1005,-192,74,-481,-268,-84,12,,,,0x018,,,,,,,,,,,,,,,,,,
4605123,15,-15,1005,-192,74,-481,-268,-76,21,,,,0x020,,,,,,,,,,,,,,,,,,
4608692,16,-15,1006,-183,74,-481,-268,-76,21,,,,0x018,,,,,,,,,,,,,,,,,,
4686232,16,-15,1006,-170,65,-498,-268,-76,21,,,,0x010,,,,,,,,,,,,,,,,,,
4686861,18,-15,1006,-170,65,-498,-268,-76,21,,,,0x008,,,,,,,,,,,,,,,,,,
4706032,18,-15,1006,-170,65,-498,-261,-81,10,,,,0x020,,,,,,,,,,,,,,,,,,
4764007,14,-13,1005,-183,83,-481,-261,-81,10,,,,0x018,,,,,,,,,,,,,,,,,,
4806898,14,-13,1005,-183,83,-481,-264,-67,19,,,,0x020,,,,,,,,,,,,,,,,,,
4841469,14,-13,1005,-175,52,-503,-264,-67,19,,,,0x010,,,,,,,,,,,,,,,,,,
4842098,17,-15,1006,-175,52,-503,-264,-67,19,,,,0x008,,,,,,,,,,,,,,,,,,
4907773,17,-15,1006,-175,52,-503,-265,-67,22,,,,0x020,,,,,,,,,,,,,,,,,,
4919246,17,-17,1006,-179,56,-525,-265,-67,22,,,,0x018,,,,,,,,,,,,,,,,,,
4996786,15,-15,1006,-188,74,-507,-265,-67,22,,,,0x018,,,,,,,,,,,,,,,,,,
5008675,15,-15,1006,-188,74,-507,-255,-75,10,,,,0x020,,,,,,,,,,,,,,,,,,
5074249,15,-15,1006,-175,65,-494,-255,-75,10,,,,0x010,,,,,,,,,,,,,,,,,,
5074878,15,-15,1006,-175,65,-494,-255,-75,10,,,,0x008,,,,,,,,,,,,,,,,,,
5109550,15,-15,1006,-175,65,-494,-255,-75,12,,,,0x020,,,,,,,,,,,,,,,,,,
5152024,17,-16,1006,-179,48,-494,-255,-75,12,,,,0x018,,,,,,,,,,,,,,,,,,
5210415,17,-16,1006,-179,48,-494,-259,-76,13,,,,0x020,,,,,,,,,,,,,,,,,,
5229790,16,-15,1006,-170,74,-503,-259,-76,13,,,,0x018,,,,,,,,,,,,,,,,,,
5307330,14,-15,1006,-192,78,-503,-259,-76,13,,,,0x018,,,,,,,,,,,,,,,,,,
5311316,14,-15,1006,-192,78,-503,-264,-73,19,,,,0x020,,,,,,,,,,,,,,,,,,
5384792,14,-15,1006,-188,39,-498,-264,-73,19,,,,0x010,,,,,,,,,,,,,,,,,,
5385421,18,-16,1006,-188,39,-498,-264,-73,19,,,,0x008,,,,,,,,,,,,,,,,,,
5412191,18,-16,1006,-188,39,-498,-261,-66,18,,,,0x020,,,,,,,,,,,,,,,,,,
5462567,16,-15,1006,-188,74,-490,-261,-66,18,,,,0x018,,,,,,,,,,,,,,,,,,
5513056,16,-15,1006,-188,74,-490,-262,-79,10,,,,0x020,,,,,,,,,,,,,,,,,,
5540030,15,-14,1005,-201,78,-494,-262,-79,10,,,,0x018,,,,,,,,,,,,,,,,,,
5614226,15,-14,1005,-201,78,-494,-262,-69,6,,,,0x020,,,,,,,,,,,,,,,,,,
5617797,16,-16,1006,-196,70,-494,-262,-69,6,,,,0x018,,,,,,,,,,,,,,,,,,
5695337,17,-15,1006,-188,65,-476,-262,-69,6,,,,0x018,,,,,,,,,,,,,,,,,,
5715129,17,-15,1006,-188,65,-476,-265,-66,19,,,,0x020,,,,,,,,,,,,,,,,,,
5772799,17,-15,1006,-192,74,-490,-265,-66,19,,,,0x010,,,,,,,,,,,,,,,,,,
5773428,15,-15,1005,-192,74,-490,-265,-66,19,,,,0x008,,,,,,,,,,,,,,,,,,
5816003,15,-15,1005,-192,74,-490,-267,-61,15,,,,0x020,,,,,,,,,,,,,,,,,,
5850575,15,-15,1006,-179,65,-503,-267,-61,15,,,,0x018,,,,,,,,,,,,,,,,,,
5916870,15,-15,1006,-179,65,-503,-267,-73,21,,,,0x020,,,,,,,,,,,,,,,,,,
5928039,15,-15,1006,-192,56,-511,-267,-73,21,,,,0x010,,,,,,,,,,,,,,,,,,
5928668,17,-15,1006,-192,56,-511,-267,-73,21,,,,0x008,,,,,,,,,,,,,,,,,,
6005891,15,-15,1006,-183,83,-490,-267,-73,21,,,,0x018,,,,,,,,,,,,,,,,,,
6017781,15,-15,1006,-183,83,-490,-258,-66,15,,,,0x020,,,,,,,,,,,,,,,,,,
6083355,16,-15,1006,-188,61,-503,-258,-66,15,,,,0x018,,,,,,,,,,,,,,,,,,
6118648,16,-15,1006,-188,61,-503,-270,-69,13,,,,0x020,,,,,,,,,,,,,,,,,,
6161122,16,-15,1006,-183,56,-503,-270,-69,13,,,,0x018,,,,,,,,,,,,,,,,,,
6219513,16,-15,1006,-183,56,-503,-258,-70,18,,,,0x020,,,,,,,,,,,,,,,,,,
6238584,16,-16,1006,-183,52,-507,-258,-70,18,,,,0x018,,,,,,,,,,,,,,,,,,
6316125,16,-16,1006,-183,56,-503,-258,-70,18,,,,0x010,,,,,,,,,,,,,,,,,,
6316754,15,-15,1006,-183,56,-503,-258,-70,18,,,,0x008,,,,,,,,,,,,,,,,,,
6320425,15,-15,1006,-183,56,-503,-268,-69,18,,,,0x020,,,,,,,,,,,,,,,,,,
6393901,16,-15,1006,-183,48,-498,-268,-69,18,,,,0x018,,,,,,,,,,,,,,,,,,
6421291,16,-15,1006,-183,48,-498,-259,-67,19,,,,0x020,,,,,,,,,,,,,,,,,,
6471364,16,-15,1006,-192,70,-498,-259,-67,19,,,,0x018,,,,,,,,,,,,,,,,,,
6522159,16,-15,1006,-192,70,-498,-258,-64,16,,,,0x020,,,,,,,,,,,,,,,,,,
6548828,16,-15,1006,-166,70,-494,-258,-64,16,,,,0x010,,,,,,,,,,,,,,,,,,
6549457,15,-15,1006,-166,70,-494,-258,-64,16,,,,0x008,,,,,,,,,,,,,,,,,,
6623034,15,-15,1006,-166,70,-494,-259,-72,7,,,,0x020,,,,,,,,,,,,,,,,,,
6626604,16,-15,1005,-183,56,-490,-259,-72,7,,,,0x018,,,,,,,,,,,,,,,,,,
6704144,16,-15,1005,-179,74,-498,-259,-72,7,,,,0x018,,,,,,,,,,,,,,,,,,
6723935,16,-15,1005,-179,74,-498,-265,-67,3,,,,0x020,,,,,,,,,,,,,,,,,,
6781607,16,-15,1005,-21,-192,-498,-265,-67,3,,,,0x010,,,,,,,,,,,,,,,,,,
6782236,6,-19,992,-21,-192,-498,-265,-67,3,,,,0x008,,,,,,,,,,,,,,,,,,
6824811,6,-19,992,-21,-192,-498,-261,-85,18,,,,0x020,,,,,,,,,,,,,,,,,,
6859383,22,17,1018,13479,-1203,-1745,-261,-85,18,,,,0x018,,,,,,,,,,,,,,,,,,
6925981,22,17,1018,13479,-1203,-1745,-271,-72,27,,,,0x020,,,,,,,,,,,,,,,,,,
6936846,22,17,1018,-1211,1728,-10871,-271,-72,27,,,,0x010,,,,,,,,,,,,,,,,,,
6937475,35,12,998,-1211,1728,-10871,-271,-72,27,,,,0x008,,,,,,,,,,,,,,,,,,
7014396,35,12,998,-13125,153,-6558,-271,-72,27,,,,0x010,,,,,,,,,,,,,,,,,,
7015025,-2,-36,987,-13125,153,-6558,-271,-72,27,,,,0x008,,,,,,,,,,,,,,,,,,
7026903,-2,-36,987,-13125,153,-6558,-268,-76,13,,,,0x020,,,,,,,,,,,,,,,,,,
7092174,22,-12,1015,-258,105,-1041,-268,-76,13,,,,0x018,,,,,,,,,,,,,,,,,,
7127770,22,-12,1015,-258,105,-1041,-262,-61,16,,,,0x020,,,,,,,,,,,,,,,,,,
7169636,22,-12,1015,-249,245,-931,-262,-61,16,,,,0x010,,,,,,,,,,,,,,,,,,
7170265,13,-17,1001,-249,245,-931,-262,-61,16,,,,0x008,,,,,,,,,,,,,,,,,,
7228646,13,-17,1001,-249,245,-931,-261,-66,13,,,,0x020,,,,,,,,,,,,,,,,,,
7247413,17,-13,1008,-70,-231,-525,-261,-66,13,,,,0x018,,,,,,,,,,,,,,,,,,
7324954,12,-6,1006,-188,-48,-4011,-261,-66,13,,,,0x018,,,,,,,,,,,,,,,,,,
7329548,12,-6,1006,-188,-48,-4011,-276,-84,22,,,,0x020,,,,,,,,,,,,,,,,,,
7402415,12,-6,1006,-875,1058,-3005,-276,-84,22,,,,0x010,,,,,,,,,,,,,,,,,,
7403044,10,-17,1005,-875,1058,-3005,-276,-84,22,,,,0x008,,,,,,,,,,,,,,,,,,
7430423,10,-17,1005,-875,1058,-3005,-268,-76,19,,,,0x020,,,,,,,,,,,,,,,,,,
7480191,31,-25,1009,-1010,-2695,-3233,-268,-76,19,,,,0x018,,,,,,,,,,,,,,,,,,
7531288,31,-25,1009,-1010,-2695,-3233,-262,-66,9,,,,0x020,,,,,,,,,,,,,,,,,,
7557653,31,-25,1009,-1382,-4401,-39,-262,-66,9,,,,0x010,,,,,,,,,,,,,,,,,,
7558282,21,-22,1001,-1382,-4401,-39,-262,-66,9,,,,0x008,,,,,,,,,,,,,,,,,,
7632162,21,-22,1001,-1382,-4401,-39,-225,-66,21,,,,0x020,,,,,,,,,,,,,,,,,,
7635428,18,-36,1003,-1977,-30082,8045,-225,-66,21,,,,0x018,,,,,,,,,,,,,,,,,,
7712968,18,-36,1003,-4501,-75932,12175,-225,-66,21,,,,0x010,,,,,,,,,,,,,,,,,,
7713596,165,-31,979,-4501,-75932,12175,-225,-66,21,,,,0x008,,,,,,,,,,,,,,,,,,
7733072,165,-31,979,-4501,-75932,12175,-136,-72,31,,,,0x020,,,,,,,,,,,,,,,,,,
7790742,286,-32,972,-1102,-91831,14441,-136,-72,31,,,,0x018,,,,,,,,,,,,,,,,,,
7833938,286,-32,972,-1102,-91831,14441,-58,-60,46,,,,0x020,,,,,,,,,,,,,,,,,,
7868205,286,-32,972,-433,-74620,12530,-58,-60,46,,,,0x010,,,,,,,,,,,,,,,,,,
7868834,377,-50,923,-433,-74620,12530,-58,-60,46,,,,0x008,,,,,,,,,,,,,,,,,,
7935117,377,-50,923,-433,-74620,12530,22,-58,88,,,,0x020,,,,,,,,,,,,,,,,,,
7945982,470,-43,900,1273,-75455,12656,22,-58,88,,,,0x018,,,,,,,,,,,,,,,,,,
8023522,470,-43,900,345,-65992,9178,22,-58,88,,,,0x010,,,,,,,,,,,,,,,,,,
8024151,544,-58,842,345,-65992,9178,22,-58,88,,,,0x008,,,,,,,,,,,,,,,,,,
8036029,544,-58,842,345,-65992,9178,75,-63,132,,,,0x020,,,,,,,,,,,,,,,,,,
8101299,629,-78,793,2804,-69125,10583,75,-63,132,,,,0x018,,,,,,,,,,,,,,,,,,
8136895,629,-78,793,2804,-69125,10583,129,-58,186,,,,0x020,,,,,,,,,,,,,,,,,,
8178761,629,-78,793,5556,-71128,13641,129,-58,186,,,,0x010,,,,,,,,,,,,,,,,,,
8179390,686,-56,744,5556,-71128,13641,129,-58,186,,,,0x008,,,,,,,,,,,,,,,,,,
8238074,686,-56,744,5556,-71128,13641,166,-52,234,,,,0x020,,,,,,,,,,,,,,,,,,
8256538,746,-78,662,7433,-72222,13155,166,-52,234,,,,0x018,,,,,,,,,,,,,,,,,,
8334078,746,-78,662,6886,-98511,13308,166,-52,234,,,,0x010,,,,,,,,,,,,,,,,,,
8334707,827,-92,581,6886,-98511,13308,166,-52,234,,,,0x008,,,,,,,,,,,,,,,,,,
8338986,827,-92,581,6886,-98511,13308,216,-48,346,,,,0x020,,,,,,,,,,,,,,,,,,
8411855,930,-63,535,4335,-92885,6593,216,-48,346,,,,0x018,,,,,,,,,,,,,,,,,,
8439852,930,-63,535,4335,-92885,6593,244,-46,408,,,,0x020,,,,,,,,,,,,,,,,,,
8489318,921,-86,423,-2078,-40499,-2677,244,-46,408,,,,0x018,,,,,,,,,,,,,,,,,,
8540719,921,-86,423,-2078,-40499,-2677,255,-55,450,,,,0x020,,,,,,,,,,,,,,,,,,
8567083,966,-80,380,-3185,-38198,-3618,255,-55,450,,,,0x018,,,,,,,,,,,,,,,,,,
8641583,966,-80,380,-3185,-38198,-3618,250,-61,487,,,,0x020,,,,,,,,,,,,,,,,,,
